20210714 12:28,165,5772,1731,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210714 12:29,166,5769,1730,76,4890,1467,0,0,0,0,0,606,65416,63436,37
20210714 12:30,165,5770,1730,75,4888,1466,0,0,0,0,0,1152,65416,63436,37
20210714 12:31,164,5769,1730,75,4888,1466,0,0,0,0,0,777,65416,63436,37
20210714 12:32,164,5769,1730,76,4889,1467,0,0,0,0,0,608,65416,63436,37
20210714 12:33,166,0,1731,76,0,0,0,0,0,0,0,797,65416,63436,37
20210714 12:34,0,0,0,0,0,0,0,0,0,0,0,468,65416,63436,35
20210714 12:35,0,0,0,0,0,0,0,0,0,0,0,253,65416,63436,35
20210714 12:36,0,0,0,0,0,0,0,0,0,0,0,253,65416,63436,35
20210714 12:37,0,0,0,0,0,0,0,0,0,0,0,171,65416,63436,35
20210714 12:38,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,35
20210714 12:39,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,35
20210714 12:40,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,35
20210714 12:41,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,35
20210714 12:42,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,35
20210714 12:43,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,35
20210714 12:44,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,35
20210714 12:45,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,35
20210714 12:46,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,35
20210714 12:47,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,35
20210714 12:48,215,415,123,101,416,125,0,0,0,0,0,70,65416,63436,3
20210714 12:49,195,2245,674,81,2244,673,0,0,0,0,0,174,65416,63436,15
20210714 12:50,197,4080,1224,77,4079,1221,0,0,0,0,0,715,65416,63436,26
20210714 12:51,171,5772,1731,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210714 12:52,169,5772,1731,76,4889,1466,0,0,0,0,0,607,65416,63436,37
20210714 12:53,169,5772,1731,76,4890,1467,0,0,0,0,0,798,65416,63436,37
20210714 12:54,166,5772,1731,76,4892,1467,0,0,0,0,0,798,65416,63436,37
20210714 12:55,167,5772,1731,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210714 12:56,166,5769,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210714 12:58,166,5772,1731,76,4889,1466,0,0,0,0,0,1018,65416,63436,37
20210714 12:59,166,5774,1731,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210714 13:00,0,0,0,0,0,0,0,0,0,0,0,470,65416,63436,37
20210714 13:01,0,0,0,0,0,0,0,0,0,0,0,254,65416,63436,37
20210714 13:02,0,0,0,0,0,0,0,0,0,0,0,172,65416,63436,37
20210714 13:03,0,0,0,0,0,0,0,0,0,0,0,173,65416,63436,37
20210714 13:04,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,37
20210714 13:05,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,37
20210714 13:06,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,37
20210714 13:07,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,37
20210714 13:08,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,37
20210714 13:09,216,82,24,80,78,24,0,0,0,0,0,66,65416,63436,0
20210714 13:10,188,1913,573,83,1915,572,0,0,0,0,0,175,65416,63436,12
20210714 13:11,190,3743,1124,77,3742,1123,0,0,0,0,0,392,65416,63436,23
20210714 13:12,192,5573,1672,76,4889,1466,0,0,0,0,0,799,65416,63436,35
20210714 13:13,168,5772,1731,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210714 13:14,168,5772,1731,76,4891,1467,0,0,0,0,0,795,65416,63436,37
20210714 13:15,166,5773,1731,77,4890,1467,0,0,0,0,0,1017,65416,63436,37
20210714 13:16,166,5772,1731,76,4888,1467,0,0,0,0,0,798,65416,63436,37
20210714 13:17,167,5772,1731,77,4891,1467,0,0,0,0,0,608,65416,63436,37
20210714 13:18,167,5772,1731,77,4889,1466,0,0,0,0,0,1017,65416,63436,37
20210714 13:19,169,5774,1732,76,4889,1466,0,0,0,0,0,607,65416,63436,37
20210714 13:20,167,5772,1731,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210714 13:21,167,5772,1731,76,4891,1467,0,0,0,0,0,710,65416,63436,37
20210714 13:22,168,5772,1731,76,4890,1466,0,0,0,0,0,1150,65416,63436,37
20210714 13:23,166,5770,1731,77,4888,1466,0,0,0,0,0,719,65416,63436,37
20210714 13:24,166,5772,1731,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210714 13:25,166,5772,1731,76,4890,1467,0,0,0,0,0,796,65416,63436,37
20210714 13:26,166,5772,1731,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210714 13:27,167,5773,1731,76,4891,1467,0,0,0,0,0,799,65416,63436,37
20210714 13:28,166,5772,1731,76,4893,1467,0,0,0,0,0,610,65416,63436,37
20210714 13:29,166,5772,1731,76,4891,1467,0,0,0,0,0,1151,65416,63436,37
20210714 13:30,166,5772,1731,75,4890,1467,0,0,0,0,0,608,65416,63436,37
20210714 13:31,165,5772,1731,76,4892,1467,0,0,0,0,0,718,65416,63436,37
20210714 13:32,164,5770,1730,77,4890,1467,0,0,0,0,0,715,65416,63436,37
20210714 13:33,164,5769,1730,77,4889,1467,0,0,0,0,0,934,65416,63436,37
20210714 13:34,165,5772,1731,76,4892,1467,0,0,0,0,0,716,65416,63436,37
20210714 13:35,166,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210714 13:36,166,5769,1730,76,4889,1467,0,0,0,0,0,935,65416,63436,37
20210714 13:37,164,5772,1731,77,4889,1466,0,0,0,0,0,608,65416,63436,37
20210714 13:38,166,5772,1731,76,4888,1467,0,0,0,0,0,716,65416,63436,37
20210714 13:39,165,5769,1730,76,4889,1466,0,0,0,0,0,608,65416,63436,37
20210714 13:40,166,5772,1731,76,4891,1467,0,0,0,0,0,1149,65416,63436,37
20210714 13:41,166,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210714 13:42,166,5772,1731,76,4890,1466,0,0,0,0,0,608,65416,63436,37
20210714 13:43,166,5773,1731,76,4891,1467,0,0,0,0,0,800,65416,63436,37
20210714 13:44,166,5769,1731,75,4888,1466,0,0,0,0,0,717,65416,63436,37
20210714 13:45,164,5774,1731,76,4891,1467,0,0,0,0,0,714,65416,63436,37
20210714 13:46,166,5772,1731,75,4891,1467,0,0,0,0,0,609,65416,63436,37
20210714 13:47,166,5772,1731,76,4888,1466,0,0,0,0,0,1151,65416,63436,37
20210714 13:48,166,5772,1731,76,4891,1467,0,0,0,0,0,718,65416,63436,37
20210714 13:49,165,5772,1731,76,4889,1466,0,0,0,0,0,610,65416,63436,37
20210714 13:50,165,5772,1731,76,4891,1466,0,0,0,0,0,932,65416,63436,37
20210714 13:51,166,5772,1731,76,4888,1466,0,0,0,0,0,718,65416,63436,37
20210714 13:52,166,5772,1731,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210714 13:53,166,5772,1731,75,4890,1467,0,0,0,0,0,608,65416,63436,37
20210714 13:54,166,5772,1731,76,4888,1466,0,0,0,0,0,1151,65416,63436,37
20210714 13:55,165,5774,1732,76,4890,1467,0,0,0,0,0,716,65416,63436,37
20210714 13:57,165,5772,1731,76,4889,1466,0,0,0,0,0,613,65416,63436,37
20210714 13:58,166,5772,1731,76,4888,1466,0,0,0,0,0,933,65416,63436,37
20210714 13:59,166,5772,1731,75,4890,1466,0,0,0,0,0,608,65416,63436,37
20210714 14:00,166,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210714 14:01,167,5772,1731,77,4888,1466,0,0,0,0,0,606,65416,63436,37
20210714 14:02,166,5772,1731,76,4890,1467,0,0,0,0,0,1151,65416,63436,37
20210714 14:03,165,5772,1731,76,4888,1466,0,0,0,0,0,715,65416,63436,37
20210714 14:04,167,5772,1731,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210714 14:05,167,5772,1731,75,4889,1467,0,0,0,0,0,799,65416,63436,37
20210714 14:06,166,5772,1731,76,4888,1466,0,0,0,0,0,797,65416,63436,37
20210714 14:07,164,5769,1730,76,4888,1466,0,0,0,0,0,798,65416,63436,37
20210714 14:08,165,5769,1730,76,4890,1466,0,0,0,0,0,606,65416,63436,37
20210714 14:09,166,5772,1731,76,4888,1466,0,0,0,0,0,1151,65416,63436,37
20210714 14:10,165,5769,1730,77,4889,1466,0,0,0,0,0,609,65416,63436,37
20210714 14:11,166,5769,1730,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210714 14:12,166,5769,1730,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210714 14:13,166,5772,1731,76,4889,1467,0,0,0,0,0,1016,65416,63436,37
20210714 14:14,166,5772,1731,76,4888,1467,0,0,0,0,0,751,65416,63436,37
20210714 14:15,165,5772,1731,76,4889,1466,0,0,0,0,0,608,65416,63436,37
20210714 14:16,167,5772,1731,76,4888,1466,0,0,0,0,0,1016,65416,63436,37
20210714 15:14,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:15,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:16,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:17,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,13
20210714 15:18,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,13
20210714 15:19,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:20,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:21,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:22,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:23,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,13
20210714 15:24,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:25,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:26,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:27,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:28,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:29,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,13
20210714 15:30,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:31,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,13
20210714 15:32,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:33,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:34,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:35,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,13
20210714 15:36,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:37,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:38,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:39,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:40,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:41,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:42,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:43,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:44,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:46,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:47,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:48,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:49,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:50,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 15:51,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:52,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:53,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:54,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:55,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:56,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:57,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:58,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 15:59,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 16:00,0,0,0,0,0,0,0,0,0,0,0,64,65416,63436,13
20210714 16:01,0,0,0,0,0,0,0,0,0,0,0,65,65416,63436,13
20210714 16:02,0,0,0,0,0,0,0,0,0,0,0,63,65416,63436,13
