20210713 11:16,167,5772,1731,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210713 11:17,169,5770,1731,76,4888,1466,0,0,0,0,0,713,65416,63436,37
20210713 11:18,168,5772,1731,76,4888,1466,0,0,0,0,0,1015,65416,63436,37
20210713 11:19,170,5769,1731,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210713 11:20,169,5769,1730,76,4888,1466,0,0,0,0,0,470,65416,63436,37
20210713 11:21,171,5772,1731,76,4888,1466,0,0,0,0,0,798,65416,63436,37
20210713 11:22,170,5772,1731,76,4888,1466,0,0,0,0,0,798,65416,63436,37
20210713 11:23,169,5772,1731,75,4888,1465,0,0,0,0,0,716,65416,63436,37
20210713 11:24,168,5772,1731,76,4888,1466,0,0,0,0,0,608,65416,63436,37
20210713 11:25,167,5772,1731,75,4888,1466,0,0,0,0,0,935,65416,63436,37
20210713 11:26,169,5772,1731,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 11:27,166,5774,1731,76,4889,1466,0,0,0,0,0,473,65416,63436,37
20210713 11:28,166,5769,1731,76,4888,1466,0,0,0,0,0,717,65416,63436,37
20210713 11:29,166,5772,1731,76,4888,1466,0,0,0,0,0,933,65416,63436,37
20210713 11:30,166,5772,1731,75,4889,1466,0,0,0,0,0,609,65416,63436,37
20210713 11:31,166,5772,1731,76,4888,1466,0,0,0,0,0,610,65416,63436,37
20210713 11:32,167,5772,1731,76,4888,1466,0,0,0,0,0,1150,65416,63436,37
20210713 11:33,166,5772,1731,76,4888,1466,0,0,0,0,0,711,65416,63436,37
20210713 11:34,164,5772,1730,76,4891,1466,0,0,0,0,0,607,65416,63436,37
20210713 11:35,165,5769,1730,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210713 11:36,167,5772,1731,75,4889,1467,0,0,0,0,0,798,65416,63436,37
20210713 11:37,167,5772,1731,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 11:38,166,5772,1731,76,4889,1467,0,0,0,0,0,607,65416,63436,37
20210713 11:39,166,5769,1730,76,4888,1466,0,0,0,0,0,933,65416,63436,37
20210713 11:40,165,5772,1731,75,4888,1466,0,0,0,0,0,716,65416,63436,37
20210713 11:41,166,5772,1731,76,4889,1466,0,0,0,0,0,468,65416,63436,37
20210713 11:42,165,5772,1731,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 11:43,165,5772,1731,75,4888,1466,0,0,0,0,0,608,65416,63436,37
20210713 11:44,164,5772,1731,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 11:45,165,5772,1731,76,4888,1466,0,0,0,0,0,608,65416,63436,37
20210713 11:46,164,5772,1731,76,4888,1466,0,0,0,0,0,805,65416,63436,37
20210713 11:47,164,5772,1731,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210713 11:48,164,5769,1730,77,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 11:49,165,5772,1731,76,4890,1467,0,0,0,0,0,796,65416,63436,37
20210713 11:50,164,5772,1731,76,4891,1466,0,0,0,0,0,716,65416,63436,37
20210713 11:51,164,5769,1730,76,4888,1466,0,0,0,0,0,610,65416,63436,37
20210713 11:52,163,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 11:53,164,5772,1731,76,4889,1467,0,0,0,0,0,607,65416,63436,37
20210713 11:54,165,5772,1731,76,4888,1466,0,0,0,0,0,607,65416,63436,37
20210713 11:55,164,5772,1731,75,4891,1466,0,0,0,0,0,605,65416,63436,37
20210713 11:56,164,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 11:57,164,5769,1730,76,4888,1466,0,0,0,0,0,717,65416,63436,37
20210713 11:58,164,5769,1730,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 11:59,164,5772,1731,76,4888,1466,0,0,0,0,0,1018,65416,63436,37
20210713 12:00,164,5772,1731,76,4888,1466,0,0,0,0,0,800,65416,63436,37
20210713 12:01,164,5772,1731,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 12:02,164,5772,1731,75,4889,1466,0,0,0,0,0,800,65416,63436,37
20210713 12:03,163,5772,1731,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210713 12:04,163,5772,1731,76,4889,1466,0,0,0,0,0,608,65416,63436,37
20210713 12:05,164,5772,1731,76,4889,1466,0,0,0,0,0,606,65416,63436,37
20210713 12:06,164,5773,1731,75,4888,1466,0,0,0,0,0,608,65416,63436,37
20210713 12:07,164,5769,1730,76,4889,1466,0,0,0,0,0,611,65416,63436,37
20210713 12:08,162,5769,1730,75,4888,1466,0,0,0,0,0,609,65416,63436,37
20210713 12:09,164,5772,1731,76,4886,1466,0,0,0,0,0,607,65416,63436,37
20210713 12:10,164,5774,1731,75,4888,1466,0,0,0,0,0,717,65416,63436,37
20210713 12:12,164,5772,1731,76,4889,1467,0,0,0,0,0,609,65416,63436,37
20210713 12:13,164,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 12:14,163,5772,1731,75,4891,1467,0,0,0,0,0,800,65416,63436,37
20210713 12:15,164,5769,1731,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 12:16,164,5772,1731,76,4891,1467,0,0,0,0,0,1143,65416,63436,37
20210713 12:17,165,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 12:18,163,5769,1730,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 12:19,164,5772,1731,76,4890,1467,0,0,0,0,0,773,65416,63436,37
20210713 12:20,164,5772,1731,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210713 12:21,164,5772,1731,76,4889,1466,0,0,0,0,0,607,65416,63436,37
20210713 12:22,163,5772,1731,76,4888,1466,0,0,0,0,0,610,65416,63436,37
20210713 12:23,163,5772,1731,76,4888,1466,0,0,0,0,0,608,65416,63436,37
20210713 12:24,163,5774,1731,76,4888,1466,0,0,0,0,0,717,65416,63436,37
20210713 12:25,164,5772,1731,76,4888,1466,0,0,0,0,0,609,65416,63436,37
20210713 12:26,164,5772,1731,75,4888,1466,0,0,0,0,0,715,65416,63436,37
20210713 12:27,164,5772,1731,75,4890,1466,0,0,0,0,0,714,65416,63436,37
20210713 12:28,163,5772,1731,76,4889,1466,0,0,0,0,0,609,65416,63436,37
20210713 12:29,164,5772,1731,76,4891,1466,0,0,0,0,0,934,65416,63436,37
20210713 12:30,163,5772,1730,76,4891,1467,0,0,0,0,0,800,65416,63436,37
20210713 12:31,164,5772,1731,75,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 12:32,163,5772,1731,76,4888,1466,0,0,0,0,0,1016,65416,63436,37
20210713 12:33,163,5769,1730,76,4890,1467,0,0,0,0,0,800,65416,63436,37
20210713 12:34,164,5772,1731,76,4888,1465,0,0,0,0,0,609,65416,63436,37
20210713 12:35,164,5772,1731,76,4888,1466,0,0,0,0,0,935,65416,63436,37
20210713 12:36,164,5772,1731,76,4888,1467,0,0,0,0,0,799,65416,63436,37
20210713 12:37,163,5772,1731,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 12:38,164,5772,1730,76,4890,1467,0,0,0,0,0,798,65416,63436,37
20210713 12:39,161,5770,1730,76,4891,1467,0,0,0,0,0,719,65416,63436,37
20210713 12:40,163,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 12:41,162,5772,1731,76,4888,1467,0,0,0,0,0,719,65416,63436,37
20210713 12:42,162,5772,1731,76,4888,1466,0,0,0,0,0,612,65416,63436,37
20210713 12:43,163,5772,1731,76,4888,1466,0,0,0,0,0,605,65416,63436,37
20210713 12:44,163,5769,1730,76,4888,1466,0,0,0,0,0,610,65416,63436,37
20210713 12:45,161,5769,1730,76,4888,1466,0,0,0,0,0,1152,65416,63436,37
20210713 12:46,164,5772,1731,76,4890,1467,0,0,0,0,0,718,65416,63436,37
20210713 12:47,163,5772,1731,76,4890,1467,0,0,0,0,0,606,65416,63436,37
20210713 12:48,164,5772,1731,76,4889,1466,0,0,0,0,0,1153,65416,63436,37
20210713 12:49,162,5772,1731,76,4890,1466,0,0,0,0,0,719,65416,63436,37
20210713 12:50,163,5772,1731,75,4888,1466,0,0,0,0,0,607,65416,63436,37
20210713 12:51,164,5772,1731,77,4888,1466,0,0,0,0,0,1016,65416,63436,37
20210713 12:52,163,5772,1731,76,4887,1466,0,0,0,0,0,608,65416,63436,37
20210713 12:53,164,5774,1732,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 12:54,162,5772,1731,76,4889,1466,0,0,0,0,0,1017,65416,63436,37
20210713 12:55,162,5772,1731,76,4889,1466,0,0,0,0,0,606,65416,63436,37
20210713 12:56,164,5772,1731,75,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 12:57,161,5772,1730,75,4889,1467,0,0,0,0,0,800,65416,63436,37
20210713 12:58,162,5769,1730,76,4891,1467,0,0,0,0,0,714,65416,63436,37
20210713 12:59,163,5772,1731,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 13:00,163,5772,1731,75,4889,1466,0,0,0,0,0,716,65416,63436,37
20210713 13:01,164,5772,1731,76,4893,1467,0,0,0,0,0,931,65416,63436,37
20210713 13:02,163,5772,1731,75,4891,1467,0,0,0,0,0,799,65416,63436,37
20210713 13:03,161,5769,1730,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 13:04,165,5772,1730,76,4891,1467,0,0,0,0,0,1151,65416,63436,37
20210713 13:05,163,5769,1730,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 13:06,162,5772,1730,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210713 13:07,163,5770,1730,75,4891,1467,0,0,0,0,0,800,65416,63436,37
20210713 13:08,162,5769,1730,76,4892,1467,0,0,0,0,0,716,65416,63436,37
20210713 13:10,163,5769,1730,76,4891,1467,0,0,0,0,0,715,65416,63436,37
20210713 13:11,164,5769,1730,76,4892,1467,0,0,0,0,0,607,65416,63436,37
20210713 13:12,163,5769,1730,76,4891,1467,0,0,0,0,0,1150,65416,63436,37
20210713 13:13,163,5769,1730,76,4891,1467,0,0,0,0,0,719,65416,63436,37
20210713 13:14,162,5769,1730,76,4891,1467,0,0,0,0,0,605,65416,63436,37
20210713 13:15,164,5772,1731,76,4891,1467,0,0,0,0,0,933,65416,63436,37
20210713 13:16,164,5769,1730,76,4889,1466,0,0,0,0,0,608,65416,63436,37
20210713 13:17,163,5772,1731,75,4889,1466,0,0,0,0,0,607,65416,63436,37
20210713 13:18,162,5769,1730,76,4891,1467,0,0,0,0,0,718,65416,63436,37
20210713 13:19,163,5769,1730,76,4890,1467,0,0,0,0,0,933,65416,63436,37
20210713 13:20,165,5769,1730,76,4891,1467,0,0,0,0,0,623,65416,63436,37
20210713 13:21,164,5772,1731,76,4890,1466,0,0,0,0,0,608,65416,63436,37
20210713 13:22,164,5769,1730,75,4890,1467,0,0,0,0,0,1151,65416,63436,37
20210713 13:23,164,5772,1731,76,4890,1467,0,0,0,0,0,718,65416,63436,37
20210713 13:24,163,5772,1731,76,4888,1467,0,0,0,0,0,606,65416,63436,37
20210713 13:25,161,5772,1731,76,4890,1467,0,0,0,0,0,933,65416,63436,37
20210713 13:26,164,5772,1731,76,4890,1466,0,0,0,0,0,605,65416,63436,37
20210713 13:27,164,5772,1731,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 13:28,163,5772,1731,76,4890,1467,0,0,0,0,0,718,65416,63436,37
20210713 13:29,162,5772,1731,75,4891,1467,0,0,0,0,0,798,65416,63436,37
20210713 13:30,162,5772,1731,76,4890,1467,0,0,0,0,0,687,65416,63436,37
20210713 13:31,164,5772,1731,76,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 13:32,161,5769,1730,76,4889,1466,0,0,0,0,0,1015,65416,63436,37
20210713 13:33,163,5769,1730,76,4890,1467,0,0,0,0,0,798,65416,63436,37
20210713 13:34,163,5769,1730,76,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 13:35,163,5769,1731,76,4888,1466,0,0,0,0,0,1151,65416,63436,37
20210713 13:36,163,5772,1731,75,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 13:37,163,5772,1731,75,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 13:38,162,5772,1731,76,4892,1467,0,0,0,0,0,935,65416,63436,37
20210713 13:39,164,5772,1731,76,4891,1467,0,0,0,0,0,718,65416,63436,37
20210713 13:40,164,5769,1730,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 13:41,163,5772,1730,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210713 13:42,161,5769,1731,76,4891,1467,0,0,0,0,0,1014,65416,63436,37
20210713 13:43,162,5772,1731,76,4891,1467,0,0,0,0,0,797,65416,63436,37
20210713 13:44,164,5772,1731,76,4890,1467,0,0,0,0,0,608,65416,63436,37
20210713 13:45,164,5769,1730,76,4891,1467,0,0,0,0,0,1151,65416,63436,37
20210713 13:46,163,5772,1731,75,4888,1466,0,0,0,0,0,608,65416,63436,37
20210713 13:47,164,5769,1730,75,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 13:48,163,5772,1731,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210713 13:49,163,5772,1731,76,4890,1467,0,0,0,0,0,716,65416,63436,37
20210713 13:50,164,5769,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 13:51,162,5769,1730,76,4888,1466,0,0,0,0,0,608,65416,63436,37
20210713 13:52,161,5769,1730,75,4892,1467,0,0,0,0,0,1014,65416,63436,37
20210713 13:53,162,5772,1730,76,4890,1467,0,0,0,0,0,800,65416,63436,37
20210713 13:54,163,5772,1731,76,4890,1466,0,0,0,0,0,607,65416,63436,37
20210713 13:55,163,5771,1730,76,4891,1467,0,0,0,0,0,1155,65416,63436,37
20210713 13:56,164,5774,1731,76,4892,1467,0,0,0,0,0,608,65416,63436,37
20210713 13:57,163,5772,1731,75,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 13:58,161,5770,1731,76,4891,1467,0,0,0,0,0,800,65416,63436,37
20210713 13:59,163,5769,1730,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 14:00,162,5769,1730,76,4892,1466,0,0,0,0,0,716,65416,63436,37
20210713 14:01,165,5770,1730,76,4892,1467,0,0,0,0,0,609,65416,63436,37
20210713 14:02,163,5772,1731,76,4891,1467,0,0,0,0,0,1014,65416,63436,37
20210713 14:03,163,5772,1731,76,4890,1467,0,0,0,0,0,797,65416,63436,37
20210713 14:04,161,5771,1730,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210713 14:05,162,5772,1731,76,4891,1467,0,0,0,0,0,1151,65416,63436,38
20210713 14:06,163,5772,1731,76,4889,1467,0,0,0,0,0,718,65416,63436,37
20210713 14:07,163,5772,1731,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 14:09,163,5772,1731,76,4891,1467,0,0,0,0,0,933,65416,63436,37
20210713 14:10,163,5772,1731,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 14:11,164,5772,1731,76,4892,1467,0,0,0,0,0,716,65416,63436,37
20210713 14:12,163,5773,1731,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 14:13,164,5772,1731,76,4891,1467,0,0,0,0,0,934,65416,63436,37
20210713 14:14,164,5769,1730,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210713 14:15,163,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 14:16,163,5769,1731,76,4891,1467,0,0,0,0,0,1152,65416,63436,37
20210713 14:17,164,5772,1731,76,4888,1467,0,0,0,0,0,608,65416,63436,37
20210713 14:18,163,5769,1730,76,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 14:19,163,5772,1731,75,4891,1467,0,0,0,0,0,798,65416,63436,37
20210713 14:20,163,5769,1730,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 14:21,163,5772,1730,76,4888,1466,0,0,0,0,0,609,65416,63436,37
20210713 14:22,163,5769,1730,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 14:23,162,5769,1730,76,4888,1466,0,0,0,0,0,1016,65416,63436,37
20210713 14:24,163,5769,1730,75,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 14:25,162,5769,1730,75,4891,1466,0,0,0,0,0,606,65416,63436,37
20210713 14:26,162,5769,1730,76,4892,1467,0,0,0,0,0,1015,65416,63436,37
20210713 14:27,162,5769,1730,76,4888,1467,0,0,0,0,0,608,65416,63436,37
20210713 14:28,161,5769,1730,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 14:29,163,5772,1731,76,4888,1467,0,0,0,0,0,797,65416,63436,37
20210713 14:30,162,5769,1730,76,4889,1467,0,0,0,0,0,716,65416,63436,37
20210713 14:31,163,5772,1731,76,4889,1467,0,0,0,0,0,608,65416,63436,37
20210713 14:32,163,5772,1731,76,4888,1466,0,0,0,0,0,716,65416,63436,37
20210713 14:33,162,5772,1731,76,4890,1467,0,0,0,0,0,934,65416,63436,37
20210713 14:34,163,5772,1731,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210713 14:35,163,5769,1730,75,4890,1466,0,0,0,0,0,612,65416,63436,37
20210713 14:36,163,5772,1731,76,4890,1467,0,0,0,0,0,1150,65416,63436,37
20210713 14:37,163,5769,1730,76,4891,1467,0,0,0,0,0,731,65416,63436,37
20210713 14:38,164,5769,1730,76,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 14:39,163,5772,1731,75,4891,1467,0,0,0,0,0,933,65416,63436,37
20210713 14:40,161,5769,1730,76,4890,1467,0,0,0,0,0,609,65416,63436,37
20210713 14:41,162,5769,1730,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 14:42,163,5769,1730,76,4891,1467,0,0,0,0,0,715,65416,63436,37
20210713 14:43,164,5769,1730,76,4891,1467,0,0,0,0,0,1015,65416,63436,37
20210713 14:44,163,5769,1730,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 14:45,163,5769,1730,76,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 14:46,164,5772,1731,76,4891,1467,0,0,0,0,0,1015,65416,63436,37
20210713 14:47,164,5772,1731,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210713 14:48,163,5770,1731,76,4890,1466,0,0,0,0,0,607,65416,63436,37
20210713 14:49,164,5769,1730,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 14:50,161,5770,1730,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 14:51,162,5772,1731,76,4890,1466,0,0,0,0,0,608,65416,63436,37
20210713 14:52,162,5772,1731,75,4890,1467,0,0,0,0,0,611,65416,63436,37
20210713 14:53,161,5770,1730,76,4891,1467,0,0,0,0,0,826,65416,63436,37
20210713 14:54,162,5772,1730,75,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 14:55,163,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 14:56,161,5769,1730,76,4891,1467,0,0,0,0,0,968,65416,63436,37
20210713 14:57,164,5772,1731,76,4888,1466,0,0,0,0,0,717,65416,63436,37
20210713 14:58,163,5772,1731,76,4889,1466,0,0,0,0,0,609,65416,63436,37
20210713 14:59,162,5769,1730,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 15:00,163,5770,1731,76,4888,1466,0,0,0,0,0,606,65416,63436,37
20210713 15:01,163,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:02,163,5772,1731,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210713 15:03,164,5772,1731,76,4889,1467,0,0,0,0,0,610,65416,63436,37
20210713 15:04,164,5772,1731,76,4890,1467,0,0,0,0,0,716,65416,63436,37
20210713 15:05,163,5769,1730,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:07,164,5772,1731,76,4888,1466,0,0,0,0,0,1151,65416,63436,37
20210713 15:08,164,5772,1731,76,4890,1467,0,0,0,0,0,798,65416,63436,37
20210713 15:09,164,5772,1731,75,4889,1466,0,0,0,0,0,608,65416,63436,37
20210713 15:10,163,5772,1731,76,4888,1466,0,0,0,0,0,932,65416,63436,37
20210713 15:11,161,5769,1730,74,4891,1467,0,0,0,0,0,800,65416,63436,37
20210713 15:12,162,5769,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:13,163,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 15:14,164,5769,1730,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:15,161,5769,1730,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 15:16,164,5772,1731,76,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 15:17,164,5772,1731,76,4891,1467,0,0,0,0,0,800,65416,63436,37
20210713 15:18,164,5772,1731,75,4892,1467,0,0,0,0,0,800,65416,63436,37
20210713 15:19,164,5772,1731,76,4890,1466,0,0,0,0,0,608,65416,63436,37
20210713 15:20,162,5769,1730,76,4891,1467,0,0,0,0,0,973,65416,63436,37
20210713 15:21,162,5772,1731,75,4891,1467,0,0,0,0,0,798,65416,63436,38
20210713 15:22,162,5769,1730,76,4891,1467,0,0,0,0,0,605,65416,63436,37
20210713 15:23,162,5769,1730,76,4893,1467,0,0,0,0,0,718,65416,63436,37
20210713 15:24,161,5769,1730,76,4892,1467,0,0,0,0,0,609,65416,63436,37
20210713 15:25,161,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:26,162,5769,1730,76,4891,1467,0,0,0,0,0,609,65416,63436,37
20210713 15:27,162,5769,1730,76,4891,1467,0,0,0,0,0,797,65416,63436,37
20210713 15:28,162,5769,1730,76,4889,1466,0,0,0,0,0,799,65416,63436,37
20210713 15:29,162,5769,1730,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 15:30,163,5772,1731,75,4891,1467,0,0,0,0,0,1149,65416,63436,37
20210713 15:31,162,5772,1731,77,4891,1467,0,0,0,0,0,797,65416,63436,37
20210713 15:32,163,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:33,163,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 15:34,163,5772,1731,76,4892,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:35,163,5772,1731,76,4892,1467,0,0,0,0,0,606,65416,63436,37
20210713 15:36,163,5772,1731,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210713 15:37,163,5772,1731,76,4891,1467,0,0,0,0,0,612,65416,63436,37
20210713 15:38,163,5772,1731,75,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:39,164,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:40,163,5772,1731,75,4891,1467,0,0,0,0,0,869,65416,63436,37
20210713 15:41,162,5772,1731,76,4891,1467,0,0,0,0,0,798,65416,63436,37
20210713 15:42,164,5772,1731,76,4891,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:43,164,5772,1731,75,4891,1467,0,0,0,0,0,933,65416,63436,37
20210713 15:44,162,5772,1731,76,4893,1467,0,0,0,0,0,800,65416,63436,37
20210713 15:45,161,5770,1730,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 15:46,163,5772,1731,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 15:47,163,5772,1731,75,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 15:48,163,5772,1731,76,4892,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:49,161,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 15:50,163,5774,1731,77,4890,1467,0,0,0,0,0,609,65416,63436,37
20210713 15:51,163,5772,1731,76,4891,1467,0,0,0,0,0,716,65416,63436,37
20210713 15:52,162,5772,1731,75,4893,1467,0,0,0,0,0,609,65416,63436,37
20210713 15:53,161,5769,1730,76,4891,1467,0,0,0,0,0,800,65416,63436,37
20210713 15:54,162,5772,1731,76,4893,1467,0,0,0,0,0,797,65416,63436,37
20210713 15:55,162,5772,1731,76,4892,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:56,163,5772,1731,76,4893,1467,0,0,0,0,0,1082,65416,63436,37
20210713 15:57,163,5772,1731,76,4892,1467,0,0,0,0,0,716,65416,63436,37
20210713 15:58,162,5772,1731,76,4893,1467,0,0,0,0,0,608,65416,63436,37
20210713 15:59,162,5772,1731,76,4893,1467,0,0,0,0,0,608,65416,63436,37
20210713 16:00,162,5772,1731,76,4893,1467,0,0,0,0,0,608,65416,63436,37
20210713 16:01,162,5772,1731,76,4893,1467,0,0,0,0,0,716,65416,63436,37
20210713 16:02,162,5769,1730,76,4893,1467,0,0,0,0,0,613,65416,63436,37
20210713 16:03,161,5769,1731,76,4893,1467,0,0,0,0,0,1015,65416,63436,37
20210713 16:05,163,5772,1731,76,4893,1467,0,0,0,0,0,798,65416,63436,37
20210713 16:06,161,5772,1731,77,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 16:07,162,5772,1731,77,4891,1467,0,0,0,0,0,1007,65416,63436,37
20210713 16:08,161,5773,1731,75,4891,1467,0,0,0,0,0,610,65416,63436,37
20210713 16:09,162,5772,1731,76,4891,1467,0,0,0,0,0,606,65416,63436,37
20210713 16:10,161,5772,1731,76,4891,1467,0,0,0,0,0,657,65416,63436,37
20210713 16:11,162,5772,1731,76,4891,1467,0,0,0,0,0,607,65416,63436,37
20210713 16:12,162,5772,1731,76,4891,1467,0,0,0,0,0,717,65416,63436,37
20210713 16:13,162,5773,1731,76,4892,1467,0,0,0,0,0,608,65416,63436,37
